,sent,quote_tag,text_id,sent_id
7716,"A Câmara de Portimão é agora presidida por Nuno Mergulhão ' PS ' , a de Monchique por Carlos Tuta ' PS ' a de Lagoa por Jacinto Correia ' PSD ' e a de Lagos por José Valentim ' PSD ' .",0,274,11
7717,O município de Silves será dirigido por José Viola ' CDU ' e o de Vila de_ o Bispo por_ o socialista Francisco Boaventura .,0,274,12
7718,... e Nazaré Centenas de pessoas assisitiram ontem a_ a posse de_ a Câmara e Assembleia Municipal de_ a Nazaré .,0,274,13
7719,"Jorge Barroso , eleito por_ o PSD , foi empossado em_ o cargo de presidente de_ a Cãmara Municipal , sendo agora aguardada com expectativa a decisão de_ o Tribunal Administrativo de Coimbra sobre o pedido de perda de mandato feito por_ o Ministério Público por ter participado em_ uma votação camarária enquanto vereador de_ o PRD , depois de aparecer como candidato social-democrata a_ a edilidade .",0,274,14
7720,Críticas a_ o FEF em Beja,0,274,15
7721,"A posse de_ os novos eleitos de_ a Câmara e Assembleia municipais de Beja foi ontem dominada por_ as críticas a_ a redução de_ o fundo de Equilíbrio Financeiro e a_ a constituição de_ a representação portuguesa em_ o Comité de_ as Regiões de_ a Europa , que não integra qualquer representante de_ o Alentejo .",0,274,16
7722,"Munhoz Frade , presidente cessante de_ a assembleia municipal disse que ' contrapondo -se a_ a grande vitalidade autárquica em desenvolvimento , constata -se a atitude lamentável de_ a administração central , demonstrada em_ a redução orçamental para os municípios ' .",1,274,17
7723,Tolerância em_,0,274,18
7724,a Guarda,0,274,19
7725,"O governador civil de_ a Guarda , Rui Proença Dias , defendeu ontem a ' estabilidade política , o bom relacionamento com os autarcas e o respeito por_ as ideias de cada um ' , como pressupostos para o desenvolvimento de_ o distrito .",1,274,20
7726,"Em_ a sua mensagem de Ano Novo , o governador civil sublinha a necessidade de ' tolerância e diálogo ' para que o distrito responda ' afirmativamente a_ os apelos de mudança e de progresso , caminhando assim para uma nova Europa sem fronteiras , desenvolvida , mais humana e solidária",0,274,21
7727,Balanço de_,0,275,1
7728,as casas leiloeiras,0,275,2
7729,"As casas leiloeiras de arte internacional divulgaram , em_ a quarta-feira , em Londres , os resultados de 1993 que consideraram um ano ' razoável ' .",0,275,3
7730,"O montante global de_ as vendas em leilão organizadas em_ o mundo por_ a Sotheby ' s atingiu os 1,32 mil milhões de dólares , um aumento de 17 por cento em relação a 1992 .",0,275,4
7731,"A Christie ' s deu parte de um total de 1,096 mil milhões de dólares , um aumento de 9 por cento em_ um ano .",0,275,5
7732,As duas sociedades consideram que estes resultados são significativos para a renovação progressiva de_ o mercado de arte depois de_ a crise de 1990,0,275,6
7733,' Corrupção em_ a RDP ' Hernâni Santos clarifica acusações,0,276,1
7734,"O ex-director de informação de_ a Radiodifusão Portuguesa ' RDP ' , Hernâni Santos , disse a_ a agência Lusa que ' nunca ' afirmou que ' tivesse existido corrupção generalizada ' em_ aquela empresa .",1,276,2
7735,"Foi em_ estes termos que Hernâni Santos comentou , quinta-feira a_ a noite , o conteúdo de um comunicado de_ o conselho de redacção de_ a RDP , segundo o qual , o ex-director de informação de_ a estação justificou a sua demissão com a ' corrupção de vária ordem ' que diz grassar em_ a empresa .",1,276,3
7736,"O jornalista precisou que ' existem casos pontuais ' de corrupção que -- sublinhou -- ' são de três categorias -- material , intelectual e moral ' .",1,276,4
7737,"' São casos que a administração conhece e silencia ' , acrescentou .",1,276,5
7738,"O presidente de_ o conselho de administração de_ a RDP , Soares Louro , já reagiu a_ as declarações de Hernâni Santos , e em declarações a_ a Lusa , disse que os argumentos utilizados por_ o ex-director de informação para justificar a sua demissão são ' inverídicos ' .",0,276,6
7739,"Para Soares Louro , o comunicado de_ o conselho de redacção de_ a RDP em_ o qual Hernâni Santos justificou a sua demissão com a ' corrupção de vária ordem ' que grassa em_ aquela emissora , é um ' documento intempestivo redigido sobre situações inverídicas ou despropositadamente empoladas ' . ' Ninguém é insubstituível ' , acrescentou .",1,276,7
7740,S/ Inspecção /AS 2662,0,276,8
7741,Falsos agentes de_ a Inspecção Económica,0,276,9
7742,"A Polícia Judiciária está a investigar uma série de burlas praticadas por falsos agentes de_ a Inspecção Geral de_ as Actividades Económicas ' IGAE ' , em_ a região Norte , em_ os últimos seis meses .",0,276,10
7743,"A_ o todo , estão registados mais de uma dúzia de casos , embora as autoridades presumam que sejam muitos mais .",0,276,11
7744,"O elevado número de situações detectadas motivou inclusivamente a adopção de medidas excepcionais , nomeadamente em_ o âmbito de_ a prevenção junto de_ as associações comerciais , por parte de_ a direcção de_ a IGAE .",0,276,12
7745,"Porto , Braga , Vila Real , Amarante , Vieira de_ o Minho ou Marco de Canaveses , foram algumas de_ as zonas onde actuaram os falsos agentes que escolhiam , de entre todos os estabelecimentos comerciais , as pequenas mercearias ou minimercados .",0,276,13
7746,"Isoladamente ou em duo , os burlões tinham invariavelmente o mesmo procedimento .",0,276,14
7747,"De longe exibiam um documento de identificação , apresentando -se como ficais de_ a IGAE ; depois de terem constatado uma série de irregularidades com os produtos existentes , propunham o perdão de_ as faltas em troco de importâncias em dinheiro que rondavam , regra geral , os 20 contos .",0,276,15
7748,"E , aparentemente , não tinham qualquer dificuldade em obter o assentimento de_ os comerciantes .",0,276,16
7749,"O estratagema foi usado de forma intensiva , até meados de Outubro , altura em que foi identificado um de_ os presumíveis autores , actualmente em liberdade .",0,276,17
7750,"Trata -se de um indivíduo que estivera anteriormente ligado a uma empresa de fiscalização preventiva de produtos e cuja função era precisamente fiscalizar estabelecimentos comerciais , alertando para eventuais irregularidades susceptíveis de serem punidas por_ a Inspecção Económica .",0,276,18
7751,"Mesmo assim , novos casos foram detectados , sobretudo fora de_ os grandes centros urbanos , por_ o que as autoridades acreditam em_ a possibilidade de se tratar de um grupo .",0,276,19
7752,"Segundo José Vasconcelos , Director-Geral de_ a Inspecção de_ as Actividades Económicas o caso tornou -se de_ o conhecimento de_ a inspecção há 4 ou 5 meses e levou a que fosse despoletada , de imediato , uma acção de vigilância que resultaria , aliás , em_ a identificação de um suspeito .",0,276,20
7753,"Preventivamente ' , refere o mesmo responsável , ' foi desenvolvida uma acção de sensibilização junto de_ os orgãos de cúpula de_ o comércio , nomeadamente através de uma descrição de_ o modo de actuação de_ os agentes de_ a IGAE e de_ a distribuição de fotocópias de_ o cartão que os identifica ' .",1,276,21
7754,"José Vasconcelos acrescenta que as brigadas de inspecção são sempre compostas por dois agentes , munidos de_ as respectivas credenciais e que cada visita implica a elaboração de um auto e a entrega de uma cópia a_ o comerciante .",0,276,22
7755,António Soares,0,276,23
7756,"Morreu ' Sonny ' Constanzo Dominic ' Sonny ' Constanzo , que acompanhou , com o seu trombone , cantores como Ella Fitzgerald e Tony Bennett , morreu quinta-feira , em New Haven , em_ o estado americano de_ o Connecticut , a_ os 61 anos , depois de um transplante cardíaco .",0,277,1
7757,"A_ o longo de_ a sua carreira tocou com o clarinetista Woody Herman , o trompetista Thad Jones , o baterista Mel Lewis e o cantor Clark Terry .",0,277,2
7758,"Durante muito tempo acompanhou a vocalista Rosemary Clooney , a_ a frente de_ a sua grande orquestra .",0,277,3
7759,"Mas apenas em 1992 conseguiu fazer a primeira gravação para uma grande etiqueta , em_ o caso a Stash",0,277,4
7760,Fado com crédito,0,278,1
7761,O período de_ a Guerra de_ o Golfo marca o momento em que as casas de fado lisboetas começaram a perder clientes .,0,278,2
7762,"Daí para cá , e com a degradação de_ a saúde económica portuguesa , tem sido um lento definhar , com cada vez menos clientes .",0,278,3
7763,"Em_ os últimos cinco anos , fecharam 40 estabelecimentos , em Lisboa e Cascais , informa a Associação de_ os Restaurantes e Similares de_ o Centro e Sul de Portugal .",0,278,4
7764,"Por isso , em Fevereiro de 1993 , alguns proprietários de casas de fado viraram -se para a Câmara Municipal de Lisboa , Direcção-Geral de Turismo e Ministério de_ o Comércio e Turismo , em busca de subsídios .",0,278,5
7765,"O Ministério de_ a tutela respondeu com um despacho normativo , que hoje será assinado , em que é criada uma linha de crédito bonificado , para modernização e viabilização de_ estes estabelecimentos .",0,278,6
7766,"O objectivo é fazer as vezes de_ os fundos europeus de_ o SIFIT II -- Sistema de Incentivos Financeiros a_ o Investimento Turístico -- , vocacionados para o desenvolvimento de regiões de_ o interior e que excluem Lisboa e Porto .",0,278,7
7767,C.B .,0,278,8
7768,Igreja Universal desmente tentativa de negócio em Santa Maria de_ a Feira Mediador de_ a Reino de Deus queria alugar cineteatro,0,279,1
7769,"A Igreja Universal de_ o Reino de Deus tentou alugar , por um período de três anos , o Cineteatro de Santa Maria de_ a Feira , em_ aquela cidade , cuja actividade regular foi interrompida há já algum tempo .",0,279,2
7770,"A proposta de arrendamento foi feita por um intermediário , confirmou o PÚBLICO junto de uma fonte próxima de_ os actuais proprietários de_ o cinema .",0,279,3
7771,"António Lamoso , um de_ os sócios proprietários de_ o cineteatro de_ a Feira , confirma o contacto de um mediador de_ a Igreja Universal que pretendeu alugar o prédio , recusando a revelar a sua identidade .",0,279,4
7772,"Primeiro , eles [ a Igreja Universal de_ o Reino de Deus ] alugaram -nos a sala para uma sessão e só depois é que existiu um contacto manifestando o interesse de_ a seita em_ o cinema ' , acrescenta António Lamoso .",0,279,5
7773,"Contrariando esta informação , Rita Pestana , de_ o recém-criado gabinete de imprensa de_ a Igreja Universal , nega a existência de qualquer contacto com os proprietários de_ a sala de cinema feirense . '",1,279,6
7774,"Não contactámos ninguém , nem sequer usamos intermediários em_ os nossos negócios ' , refere . '",0,279,7
7775,"O que acontece ' , acrescenta a fonte , ' é que muitos proprietários de diversas salas de cinema desocupadas por todo o país sabem que nós estamos já em diversos cinemas , por_ o que , em alguns casos , são eles que se oferecem para vender os prédios ' .",1,279,8
7776,O eventual interesse de_ a Igreja Universal de_ o Reino de Deus em_ o controlo de_ o cineteatro surge em_ uma altura em que o Orfeão de_ a Feira mantém adiantadas negociações com o objectivo de comprar a sala de cinema a_ os actuais proprietários .,0,279,9
7777,"O Orfeão conta com o apoio financeiro de_ a autarquia feirense para a realização de_ o negócio , que , segundo foi possível saber , rondará os 100 mil contos .",0,279,10
7778,O Orfeão de_ a Feira encontra -se sediado em instalações de_,0,279,11
7779,"a Câmara , em_ um edifício que se pretendia transformar em_ um espaço aberto , tal como um museu etnográfico ' , disse a_ o PÚBLICO José Manuel Leão , vereador de_ o pelouro de_ a Cultura de_ a Câmara de Santa Maria de_ a Feira , justificando assim o envolvimento de_ a autarquia em_ este processo .",0,279,12
7780,Um ' interesse relativo ' em_,0,279,13
7781,"o negócio é confirmado igualmente por_ o presidente de_ o Orfeão , Rogério Portela , que , apesar de confirmar todas as informações camarárias , considera que ' o principal interessado em_ esta operação é a autarquia , porque o Orfeão tem uma sede onde foi investido muito dinheiro em obras de remodelação ' .",1,279,14
7782,"Para os actuais proprietários de_ o cineteatro -- cerca de uma dezena e meia de sócios -- é mais de_ o que certa a intenção de vender o imóvel , cuja sala de cinema tem uma capacidade para cerca de 700 pessoas .",0,279,15
7783,"António Lamoso confirma a existência de ' negociações avançadas ' como uma entidade , sem revelar qual .",0,279,16
7784,"Em_ o entanto , para aquele sócio de_ o Cineteatro de_ a Vila de_ a Feira , a vocação de_ o cinema desocupado deverá ser o espectáculo e não qualquer outra actividade . '",0,279,17
7785,"Para esse fim [ actividade religiosa ] não em_ os interessa vender o cinema , e por_ o menos eu vou bater -me para que ele não seja vendido a qualquer seita ' .",0,279,18
7786,"Posição idêntica é a defendida por_ a autarquia , com José Manuel Leão a lembrar que ' muito antes de aparecerem outros interesses para o cineteatro , a Câmara sempre defendeu que os espectáculos deveriam ser o seu fim ' .",1,279,19
7787,Alfredo Leite,0,279,20
7788,Paris-Dacar-Paris Saby perde contacto,0,280,1
7789,"O francês Hubert Auriol ' Citroën ' venceu ontem a única prova especial de classificação de_ a etapa Rabat-Agadir de_ o rali Paris-Dacar-Paris e alcançou o segundo lugar de_ a classificação geral , logo atrás de_ o seu compatriota e companheiro de equipa Pierre Lartigue , reforçando a resistência de_ a marca francesa a_ o prevísivel ataque por parte de_ a Mitsubishi .",0,280,2
7790,Auriol foi o mais rápido em_,0,280,3
7791,"os 148 km de_ a primeira especial em solo africano , concluindo o percurso em 1h24m02s .",0,280,4
7792,"Lartigue foi o segundo , a 52s de_ o seu companheiro de equipa , seguindo -se em_ a etapa três de_ os Mitsubishi -- Shinozuka , Weber e Fontenay , todos a mais de três minutos .",0,280,5
7793,"A marca japonesa poderá ter perdido ontem um de_ os seus maiores trunfos , pois Bruno Saby , vencedor de_ a edição de_ o ano passado , terminou a prova com um grande atraso .",0,280,6
7794,"Segundo a organização , Saby terá partido o eixo dianteiro , perdendo muito tempo e o contacto com o grupo de pilotos mais rápidos .",0,280,7
7795,"Em_ a classificação geral , Lartigue manteve o comando , com 2h28m26s , Auriol é segundo , a 11m56s , Weber é terceiro , a 12m14s , Fontenay é quarto , a 13m10s e Shinozuka ocupa a quinta posição , a 14 minutos exactos de_ o comandante .",0,280,8
7796,"Até a_ a hora de fecho de_ esta edição , não era ainda conhecida a prestação de_ o português Duarte Guedes ' Nissan Terrano ' , que antes de_ a etapa de ontem comandava a categoria T1 .",0,280,9
7797,"Em_ as motos , a classificativa de ontem foi anulada por razões de segurança , pois , segundo a organização , os helicópteros encarregados de vigiar o percurso não puderam decolar devido a_ o nevoeiro .",0,280,10
7798,"Assim , em_ a classificação geral de_ este sector , o primeiro lugar continua a pertencer a_ o espanhol José-Luis Steuri ' KTM ' , com Arcarons ' Espanha , Cagiva ' e Kinigadner ' Áustria , KTM ' em_ os lugares imediatos .",0,280,11
7799,O português Paulo Marques manteve também o nono lugar de_ a ' geral ' .,0,280,12
7800,"Hoje , depois de festejarem com moderação a entrada de_ o Ano Novo , os concorrentes de_ o Paris-Dacar-Paris terão de cumprir a ligação de Agadir a Tan-Tan ' 588 km ' , que inclui duas especiais de classificação , a primeira com 84 km e a segunda com 255 km",0,280,13
7801,Recordes e factos,0,281,1
7802,"Caíram os máximos mais velhos em_ o martelo e peso Só em_ os lançamentos e em_ o decatlo -- já que os recordes de_ a marcha foram inferiores a_ os de estrada -- caíram recordes absolutos em_ o sexo masculino em Portugal , em 1993 .",0,281,2
7803,"Os máximos mais velhos foram , finalmente , substituídos , em_ um sector de lançamentos longos anos em letargia e que agora acorda -- o de_ o martelo ' 65,36m ' tinha sido estabelecido por Carlos Sustelo a 2 de Maio de 1971 e o de_ o peso ' 17,53m ' , por José Luís Fernandes , a 26 de Junho de_ o mesmo ano .",0,281,3
7804,"Autores de_ as proezas : Vítor Costa e Fernando Alves , respectivamente .",0,281,4
7805,Eis os recordes estabelecidos em 1993.,0,281,5
7806,"peso Fernando Alves ' Benfica ' 17,57m",0,281,6
7807,Vigo 22,0,281,7
7808,Julho martelo,0,281,8
7809,Vítor Costa ' A.S .,0,281,9
7810,"Querqueville ' 66,66m",0,281,10
7811,Rennes 15,0,281,11
7812,Maio martelo,0,281,12
7813,Vítor Costa ' A.S .,0,281,13
7814,"Querqueville ' 69,42m Rennes 15",0,281,14
7815,Maio martelo,0,281,15
7816,Vítor Costa ' A.S .,0,281,16
7817,"Querqueville ' 69,56m Rennes 15",0,281,17
7818,"Maio dardo João Reis ' Sporting ' 70,56m",0,281,18
7819,Lisboa 26,0,281,19
7820,Junho decatlo,0,281,20
7821,Mário Aníbal Ramos ' Benfica ' 7479p Lisboa 20-21,0,281,21
7822,"Março ' 11,51s - 6,80m - 13,94m - 2,07m - 50,19s / 15,13s - 41,90m - 4,40m - 49,36m - 4m34,03s ' decatlo Mário Aníbal Ramos ' Benfica ' 7570p Lisboa 1-2 Maio ' 11,34s - 6,75m - 14,50m - 2,07m - 50,33s / 14,94s - 41,88m - 4,31m - 52,94m - 4m35,93s ' 30 km marcha ' pista ' * José Urbano ' Benfica ' 2h23m11s",0,281,22
7823,Fana 8,0,281,23
7824,"Maio 50 km marcha ' pista ' José Urbano ' Benfica ' 3h57m29,5s Fana 8 Maio *",0,281,24
7825,prova não constante de_,0,281,25
7826,os programas oficiais,0,281,26
7827,"Além de_ os recordes , os factos mais importantes de_ o ano foram , por ordem cronológica: -- Coincidindo com o Crosse de_ as Amendoeiras ' 7/2 ' , que conta para o World Challenge , a Taça de_ os Campeões Europeus de crosse para clubes voltou a ser de_ o Sporting , com Domingos Castro como chefe de fila , em terceiro em_ o crosse global e melhor europeu . -- Em_ os ' Nacionais ' de crosse ' Moita , 28/2 ' , Domingos Castro ganhou como quis e o seu Sporting bateu colectivamente o Maratona ' 16 pontos a 28 ' . -- Em_ os campeonatos mundiais de pista coberta ' Toronto 12 a 14/3 ' só houve dois portugueses ; Mário Silva chegou a_ a final de_ os 1500 metros .",0,281,27
7828,"-- Em_ os ' Mundiais ' de crosse ' Amorebieta 28/3 ' , Domingos Castro ' 12º ' foi o melhor europeu e Portugal , em_ o terceiro lugar colectivo , também a melhor equipa europeia , batendo de_ esta vez a Espanha .",0,281,28
7829,Bem bom ! -- Em_ as maratonas de Abril os portugueses brilharam : Carlos Patrício venceu em Viena ' 18/4 ' com 2h11m0s e António Rodrigues foi quarto em Paris ' 25/4 ' com 2h11m19s .,0,281,29
7830,"Este protagonismo foi contrariado por_ a desistência de ambos em_ os ' Mundiais ' de Estugarda . -- Em_ os campeonatos ibéricos de 10 mil metros ' Getxo 2/5 ' , excelentes estreias de Luís Jesus ' sexto 28m06,70s ' e Paulo Guerra ' 10º , 28m16,32s ' o segundo ainda melhoraria em Oslo 28m11,14s ; o primeiro , que muito prometeu , ' estragou ' toda a época com a péssima actuação de Estugarda . -- Em_ a segunda liga de_ a Taça de_ a Europa , em Roterdão ' 11 a 18/6 ' , Portugal obteve excelente segundo posto , só batido por_ a Bielorrússia , mas a_ a frente de holandeses e eslovacos .",0,281,30
7831,"-- O Benfica continuou como campeão nacional de clubes em pista , ' Lisboa , 26 e 27/6 ' , distanciando em_ o entanto dificilmente o Sporting ' 156 a 151 pontos ' . -- Um inesperado zero de Nuno Fernandes em_ a vara , precisamente a sua melhor prova , impediu Portugal de ganhar o seu grupo ' C ' de_ a Taça de_ a Europa de decatlo ' Hasselt , 10 e 11/7 ' e de subir de escalão ... -- Em_ os campeonatos de Portugal ' Lisboa , 24 e 25/7 ' , as melhores marcas foram conseguidas por João Junqueira em 3000m obstáculos ' 8m25,81s ' , o que lhe deu o 32º lugar em_ a lista mundial de_ o ano , por Mário Silva em 1500m ' 3m40,09s ' e Nuno Fernandes em_ a vara ' 5,40m ' .",0,281,31
7832,Luís Jesus ganhou a esperada final de_ a légua face a Carlos Monteiro .,0,281,32
7833,"-- Em_ os ' Europeus ' de juniores ' San Sebastian , 29/7 a 1/8 ' as perspectivas de um título para o martelista Vítor Costa foram supridas , e de que maneira , por Carlos Silva em 400 metros barreiras .",0,281,33
7834,"-- Os ' Mundiais ' de Estugarda ' 14-22/8 ' , ponto máximo de_ o ano , foram matéria para esquecer em_ o sector masculino .",0,281,34
7835,"Exemplos : os dois maratonistas Carlos Patrício e Joaquim Pinheiro desistiram , os corredores de 10 mil metros ' Luís Jesus e José Regalo ' impressionaram por_ a fragilidade . --",0,281,35
7836,"Em_ os II Campeonatos Mundiais de meia-maratona ' Bruxelas , 3/10 ' , Henrique Crisóstomo foi o melhor português , em 20º ' 1h02m25s ' e a equipa nacional foi oitava .",0,281,36
7837,"-- Em_ a Taça de_ o Mundo de_ a maratona ' San Sebastian , 31/10 ' , Fernando Couto ' 2h11m18s ' e Juvenal Ribeiro ' 2h13m03s ' conseguiram bons recordes pessoais , enquanto o colectivo luso ocupava uma honrosa quinta posição .",0,281,37
7838,"-- Joaquim Pinheiro salvou a época maratonística , depois de_ as desistências de Boston e Estugarda , com um quarto lugar em Nova Iorque ' 14/11 ' em 2h12m40s -- e mesmo assim ficou ' em cima ' de_ o 90º lugar de_ a lista mundial de_ o ano .",0,281,38
7839,L.L .,0,281,39
7840,Chissano promete trabalhar por_ a paz,0,282,1
7841,"O Presidente moçambicano , Joaquim Chissano , disse ontem em Maputo que a principal prioridade de_ o seu Governo em 1994 será a preservação de_ a paz e apelou a todos os políticos para que actuem ' com responsabilidade ' .",0,282,2
7842,"Em_ uma mensagem de Ano Novo dirigida a_ a Nação , Chissano comprometeu -se ' pessoalmente ' a trabalhar para que a paz prevaleça em Moçambique . '",0,282,3
7843,A paz continuará a ser a prioridade de_ o meu Governo para 1994 .,0,282,4
7844,"Mas o meu Governo , por si só , não pode garantir a acção de todos os cidadãos ' , afirmou .",1,282,5
7845,"O chefe de Estado moçambicano sublinhou que não pode haver equívocos , e que ' qualquer um que ameaçe a paz será tratado com firmeza e sem piedade , em_ os termos de_ a lei e com justiça",0,282,6
7846,"Notícia escandalosa Em_ o passado mês de Novembro , as agências de informação espalharam por_ o mundo uma notícia escandalosa que o jornal PÚBLICO por duas vezes reproduziu com grande relevo : um cardeal americano teria tido há mais de 15 anos atitudes indecorosas com o então seminarista",0,283,1
7847,Steven Cook .,0,283,2
7848,"Esse jovem , saído de_ o seminário , vem agora afirmar que teve um sonho em_ o qual teria revivido intelectualmente esses factos , que julgava seu dever revelar a_ o mundo .",0,283,3
7849,"Com a máxima leviandade , sem investigação séria , sem provas , é posta a correr a atoarda .",0,283,4
7850,Observe -se que este caso não tem nada a ver com outros semelhantes que infelizmente foram uma realidade .,0,283,5
7851,"Qual a atitude de_ o cardeal , que conta com o respeito e a admiração de todos os católicos de_ a sua diocese e que goza de grande prestígio em_ a Conferência Episcopal norte-americana ?",0,283,6
7852,"Entregou o caso a_ a Comissão de Leigos , recomendando -lhes que investigassem com seriedade e imparcialidade os factos de que é acusado .",0,283,7
7853,"Mandou que em todas as missas de_ o domingo 14 de Novembro fosse lida uma sua carta/mensagem , em_ a qual diz expressamente :",0,283,8
7854,' Não me preocupa o que me diz respeito ;,1,283,9
7855,tenho a consciência de estar inocente .,1,283,10
7856,A minha vida foi sempre um livro aberto .,1,283,11
7857,O que me preocupa são os meus sacerdotes e os fiéis a quem estas acusações podem prejudicar.,1,283,12
7858,"' Por que é que as agências noticiosas só transmitiram a acusação leviana de um ex-seminarista , de um caso ocorrido há mais de 15 anos e baseado em_ um sonho ?",0,283,13
7859,"Era bem fácil publicar a carta de_ o cardeal , que era pública e foi lida em todas as paróquias .",0,283,14
7860,Por que se guardou segredo sobre ela ?,0,283,15
7861,Fica -se com a impressão de que as agências noticiosas têm o prazer de assoalhar escândalos que possam desprestigiar a Igreja Católica e os seus mais altos representantes .,0,283,16
7862,Fernando Leite Braga,0,283,17
7863,"Fortunato quer a PJ Fortunato Azevedo disse ontem estar disposto a pedir a intervenção de_ a Polícia Judiciária e , se necessário , perder o estatuto de árbitro de futebol , para recorrer a_ os tribunais civis com o objectivo de esclarecer as razões que levaram o Conselho de Disciplina de_ a FPF a processá#",1,284,1
7864,"-lo , por_ a segunda vez , com base em alegadas retenções de relatórios de jogos .",0,284,2
7865,"De_ esta vez , o CD fundamenta o processo em_ o facto de o árbitro de Braga ' só em_ o dia 29 de Dezembro ter posto em_ o correio o relatório ' de_ o jogo Torreense -- Rio Ave , realizado a 23 de_ esse mesmo mês .",1,284,3
7866,"Fortunato Azevedo defende -se , argumentando que ' ninguém pode provar que os relatórios são ou não enviados atempadamente ' .",1,284,4
7867,Incidentes de_ a Reboleira ...,0,284,5
7868,Outro processado em_ a última reunião de_ o ano de_ o Conselho de Disciplina é o Benfica .,1,284,6
7869,"Em_ este caso , o processo disciplinar é aberto não com base em_ o relatório de_ o árbitro , que nada referiu , mas sim em_ o de_ a polícia .",0,284,7
7870,"Este , segundo o CD , refere ' a existência de pequenos ferimentos em dois agentes policiais ' , presumivelmente provocados por elementos de_ a claque benfiquista que assistia a_ o jogo de futebol entre o clube de_ a Luz e o Estrela de_ a Amadora , em_ a Reboleira .",1,284,8
7871,"... e de_ o Bessa De_ o relatório de_ o comissário Mário Mendes , que chefiava a força policial presente em_ o Bessa para o Boavista-FC Porto de anteontem a_ a noite , faz também parte uma tentativa de agressão a_ o jornalista de_ a RTP , Pedro Figueiredo , bem como o arremesso de objectos para o relvado , incluindo uma garrafa de vidro .",0,284,9
7872,"O empate entre o FC Porto e o Boavista não deixou nada satisfeitos os portistas , que em_ o final de_ o encontro repartiam o seu desagrado por_ o árbitro de_ a partida , Jorge Coroado , e por_ o jornalista de_ a RTP , Pedro Figueiredo , acusado de fazer comentários que procuraram denegrir a imagem de_ o clube de_ as Antas .",0,284,10
7873,"Em ambos os casos , o relatório não identifica qualquer culpado .",0,284,11
7874,"' A_ o que parece , a garrafa veio de_ a bancada de_ os adeptos de_ o FC Porto , mas , como se deve calcular , seria impossível identificar o autor em_ o meio de tanta gente ' , disse , ontem , a_ o PÚBLICO o oficial de dia em_ o Comando de_ a PSP de_ o Porto .",1,284,12
7875,"Em_ o que respeita a Pedro Figueiredo , logo em_ o final de_ o jogo , o jornalista de_ a RTP viu -se envolvido por elementos de_ a comitiva portista , quando passava junto a_ os balneários , tendo valido a pronta intervenção de_ a PSP e os apelos a_ a calma de_ o presidente Pinto de_ a Costa .",0,284,13
7876,"Serenados os ânimos , o treinador-adjunto de_ o FC Porto , Augusto Inácio , diria :",0,284,14
7877,' Os comentários de_ esse jornalista tentaram influenciar a opinião pública contra o FC Porto .,0,284,15
7878,A RTP deve estar envergonhada por_,0,284,16
7879,o péssimo serviço prestado,0,284,17
7880,"Demolições a_ a vista em_ a albufeira de Castelo de Bode Clandestinos com os dias contados Os muros e rampas de acesso existentes em_ a Albufeira de Castelo de Bode , a menos de 50 metros de_ a ' linha de pleno armazenamento ' , vão ser demolidos , desde que construídos ilegalmente .",1,285,1
7881,Isto em_ o caso de os seus proprietários não acatarem as ordens em_ esse sentido a emitir por_ a Direcção Regional de Ambiente e Recursos Naturais e destruam eles mesmos as construções .,0,285,2
7882,"A notícia foi dada por_ o director de_ aqueles serviços , Silva Costa .",0,285,3
7883,"Em declarações a_ o jornal ' O Templário ' , de Tomar , aquele responsável adiantou que vai entregar a_ a ministra de_ o Ambiente , Teresa Gouveia , este mês , ' uma proposta em_ o sentido de se proceder a_ a demolição ' .",1,285,4
7884,"Silva Costa sabe que a medida não vai ser ' de fácil implementação ' , por_ o que necessita de ' uma cobertura política bastante forte ' .",1,285,5
7885,"Mas está certo de_ o apoio governamental , devido a_ a ' importância de_ a albufeira de_ o Castelo de Bode , em termos de salvaguarda de abastecimento de água a quase três milhões de habitantes ' .",1,285,6
7886,"As demolições são também consideradas ' uma salvaguarda para quando houver ' a Carta de Reserva Ecológica Nacional para a zona , disse também .",1,285,7
7887,Ainda não são conhecidas reacções de proprietários a_ a medida porque ela ainda não foi divulgada .,0,285,8
7888,"Mais delicado , como reconhece Silva Costa , é o possível derrube de casas , até porque , até há alguns anos , a situação foi dúbia .",0,285,9
7889,E é em_ este ponto que a autarquia coloca algumas reservas .,0,285,10
7890,Em causa estão licenciamentos feitos por_ o município antes de_ a aprovação de_ o plano de ordenamento de_ a albufeira .,0,285,11
7891,"' Há um certo descontentamento de_ a Câmara Municipal de Tomar , pois obviamente procurará defender os seus interesses locais .",1,285,12
7892,"Nós , órgão regional versus nacional , procuramos defender os interesses nacionais ' , justificou .",1,285,13
7893,"Para já , os proprietários de_ os muros ou rampas vão ser ' notificados de que têm um prazo de tempo para demolições ' .",1,285,14
7894,"Passado esse prazo , e se as ordens não forem cumpridas , ' entrarão em acção demolições ' .",1,285,15
7895,"Os primeiros casos a avançar deverão ser os de_ o concelho de Tomar , onde já foi feito o levantamento de edificações a derrubar , por ser aquele onde a situação é ' mais gritante ' .",0,285,16
7896,João Manuel Sampaio,0,285,17
7897,OLP e Israel adiam recomeço de_,0,286,1
7898,os contactos Braço de ferro para a paz,0,286,2
